,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0010836527489220815,0.0014978217538276464,0.0016585449891429673,0.0021871176900747293,0.00233070677687315,0.002663562958289827,0.002710719059038765,0.0031148499481710857,0.0033216666204893587,0.0035608108177509566,0.004116574119914297,0.004221204662645114,0.004694673540797997,0.005139740923633795,0.005402817597357943,0.006173869343998396,0.006528834159918998,0.007395373162882127,0.007675232370770254,0.008564009435292124,0.008990783791627585,0.009927846132970338,0.010971237266806105,0.011680527970993821,0.012488416583249003,0.011928432147462023,0.012897760003793501,0.012101558375177356,0.009937047431141745,0.012789280817095886
1,0.0014978217538276464,0.0014978217528276462,0.0020264456331101125,0.002330706773873149,0.00262073092517812,0.0027107190590387655,0.003114851310470261,0.003321666617489778,0.003632343168699111,0.003972778164742389,0.004439421871510044,0.004604573137664531,0.005194932890513825,0.005662827344783186,0.006008254266910899,0.006497275782408844,0.0070909642381192135,0.007395373162882127,0.008375031221237084,0.009175546479940106,0.010043266446191688,0.010971237266806107,0.011748429237837447,0.012488416585249002,0.014079751870530958,0.014555262440056543,0.014952648198282282,0.015087742721494227,0.0139838073560541,0.013983811596363697
2,0.0014978217538276464,0.0018989694414955145,0.0022703907009416495,0.002482860930473998,0.002710719059038765,0.003042926552165474,0.003321666618489302,0.003560810818750956,0.0038856034592100364,0.00426851745853947,0.004602780529813985,0.0051292696766620585,0.005443232464178382,0.005836457034893044,0.0063608699203211655,0.007268002195618254,0.0077669578331932936,0.008027127073909216,0.00885914188958931,0.009739555114651334,0.010550166084710632,0.012143176045269804,0.012488416582249003,0.014079751870530958,0.015361475196301917,0.015361230256582674,0.01699047899690665,0.0177844131809554,0.0139838073560541,0.017784413419332783
3,0.0016585449891429673,0.0018989694404955145,0.00240831298863407,0.0026635629582898264,0.002939057653433779,0.0032101501928450157,0.003524589062443135,0.003885603459210037,0.0042212050419525105,0.0046035751903862575,0.005099115958394249,0.005379742172764273,0.005804246946402598,0.006249897681976497,0.00669104123785007,0.00738531585787232,0.007928030103087007,0.008564009435292124,0.009423657397649655,0.01049246288857295,0.011309529681410354,0.012488416583249003,0.014079751870530958,0.015361225870343156,0.01643519037726134,0.0177844131809554,0.019876907649904386,0.0177844131809554,0.022363644917013377,0.022363644917013377
4,0.0018989694414955145,0.0022703907009416495,0.0026174733480621866,0.0027107190905212406,0.003043513537051181,0.0033216666214889064,0.00361259262020493,0.00392116546402879,0.00438909256216419,0.004642265869217871,0.005166928703260457,0.0055475133560787745,0.005832223762253626,0.006406697571676763,0.00669104123785007,0.00795301246290353,0.008439688588287956,0.009066212080095679,0.01004326644619169,0.010972129944672778,0.012489362227349176,0.014079751870530958,0.015361225867343158,0.015601830006064275,0.0177844131809554,0.02100903948078315,0.022363644917013377,0.022363644917013377,0.03100263428919535,0.022363644917013377
5,0.0018989694414955145,0.002330707938277575,0.0026635629582898264,0.0029390586049431702,0.003210151629109283,0.003524589063443135,0.0038112071323538935,0.004183601736620958,0.004526213124870444,0.004873481421350479,0.005249955540793013,0.0055475133560787745,0.006194987064810279,0.006631912293870536,0.007267028540811239,0.008099418688751709,0.008439688588287954,0.00942365739864966,0.010252770084328079,0.011680527970993825,0.012488416585249002,0.014555262557503971,0.01536122597879059,0.017784406352495053,0.022363644917013377,0.022363644917013377,0.02425953317388822,0.03137791978856,0.03128017537444535,0.022363644917013373
6,0.0021871176900747293,0.0024828609294740094,0.002670396408098685,0.003043513537051181,0.003249222487213436,0.003560810817750957,0.003921165464028789,0.004270422127279814,0.004576910458602628,0.005098976727710598,0.005430719097375471,0.0059279809464012736,0.006314582652014383,0.006979590424299806,0.007324440205815131,0.008439690371859513,0.008821823419926354,0.009423657397649658,0.010971237266806105,0.012143176045269804,0.012899140476712848,0.01536147515281944,0.016435186098469404,0.02057217363719202,0.030443371303000843,0.031002634289195353,0.04362434082986207,0.039801699481999415,0.03137791978756,0.04382675415070353
7,0.0022703907019416495,0.002482860931473998,0.002710720257925518,0.003043514897350341,0.0033216666219251945,0.0037230379705359713,0.004131800023382229,0.0043345329986708364,0.004688146294192654,0.005098390650153682,0.005472393791077988,0.005927212111654736,0.006395625894597865,0.00701239678042195,0.007706982068155866,0.00848384212232009,0.0090946155793156,0.009824095388511167,0.010972124764853822,0.012488416586249003,0.014079751870530958,0.015361225753895728,0.016990478996906647,0.022883368762958788,0.030443371302000845,0.0337630543478474,0.06794609940705945,0.09098241821856891,0.09570664517225913,0.06844531391327323
8,0.0022703907009416495,0.0024828609294740094,0.002710719059038765,0.003114851309470261,0.003490175726257493,0.00378035890493997,0.004131800023382229,0.004434438226391352,0.0048165570402859854,0.005098390649153682,0.0055407498313710555,0.005927212111654736,0.006595703296662584,0.007011668588180963,0.007706860086054176,0.008605515910349398,0.009094615580315588,0.01004326644619169,0.010972124162169247,0.012488416585249002,0.014555266036199105,0.015361225867343158,0.017784406352495053,0.02325881254841773,0.03044336875533263,0.061473975813712486,0.0682247728346296,0.09098241821856891,0.10089504623141879,0.15721969238588507
9,0.002330708696892218,0.0026207329566447935,0.002710719059038765,0.0031148499481710857,0.0035245899454697683,0.0038120386582110055,0.004183601736620958,0.004434438191908876,0.004826811192176954,0.005098976727710598,0.005545555473870822,0.00621082201626832,0.006655483810233173,0.007011668588180963,0.00770685587874492,0.008798135058185134,0.009094615579315601,0.010458208816559948,0.010972119755447254,0.012488413301448736,0.014555262440056541,0.01536122597879059,0.017784406352495053,0.03044336875533263,0.03100263428919535,0.061473975813712486,0.07732954647390453,0.12213511245286099,0.22726816191065588,0.4545456528924898
