,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.00044171873800531074,0.0005064923131455824,0.0006225205727230447,0.0009022406373465934,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0014304759827533848,0.0015621863015890661,0.0017176815391835997,0.00187782349918128,0.0021194327616699993,0.0023680123269677186,0.00259978520481695,0.0030144568173343265,0.0034580300085297346,0.003927522693864415,0.004426550260334325,0.005124386566546877,0.005776630148907672,0.006501397929713662,0.007310708980163419,0.008011536427172576,0.008975275779668888,0.009145355643643266,0.010300613473262237,0.010647433109392746,0.00868405630372577,0.010043153099083107
1,0.0004911335299032964,0.0006225205727230447,0.000822850003887458,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0014304759827533848,0.0015621863015890664,0.0017713931107819466,0.002006420678965463,0.0020842425228786163,0.0024395741031271404,0.002611318691778084,0.0029538116580183475,0.0033782652939632865,0.0038268461028937856,0.004286898475733448,0.004913006793260715,0.005605683749380984,0.0064411675348548724,0.007457345100530906,0.008696250522416864,0.00906021509307498,0.010300613473262237,0.011308745745313641,0.01255973638393366,0.012379190535405687,0.010114352869986569,0.010043153099083107
2,0.0004938028951912046,0.0006819357226279767,0.0009022406373465934,0.0010024457276056578,0.0011022318711202722,0.001258915161258519,0.0014304759827533848,0.0015621863015890664,0.0017602343790744726,0.002006420678965463,0.002099046478327334,0.0023800952043514885,0.0026014161110313057,0.0030022733329917346,0.0031945040793327152,0.003941068941480127,0.004223092395058114,0.0047250292328332505,0.00538055437698756,0.006450577025275315,0.006969765720386498,0.008011536427172576,0.00928903613458206,0.010300613473262237,0.01133879006838581,0.01255973638393366,0.013504632045905404,0.013716253181376476,0.015519318142472571,0.013036280478121842
3,0.0005882345101557134,0.0007492538980824887,0.0009593634915633014,0.0010713313348190451,0.0011960748899749185,0.0013848956998471634,0.0015621863015890664,0.0017176815391835997,0.00187782349918128,0.0020842425228786163,0.002298355053048381,0.0025599314678697483,0.002828041228693523,0.00315088902172994,0.0033510885609604607,0.004240819240222618,0.0045383389153535215,0.005124386566546877,0.005867434337002252,0.006607982696536842,0.008011536427172576,0.00906021509307498,0.010300613473262237,0.01133879006838581,0.01255973638393366,0.014059167758912357,0.01586002592681187,0.015519318142472571,0.019010993740366366,0.017286456383802804
4,0.0006026641483250711,0.0009022406373465934,0.0010024457276056578,0.0011022318711202722,0.001258915161258519,0.0014304759827533848,0.0015949128962782534,0.0017713931107819466,0.001955900799091642,0.002238745788117311,0.0023587624825712524,0.002630096231916456,0.002924262679511535,0.0033258498638230076,0.0038024916738711645,0.004342095968881491,0.004612608801125328,0.005453901460238698,0.006614993299135871,0.007487545176822586,0.008870379498025018,0.00992975863899795,0.01133879006838581,0.01255973638393366,0.015842280029138393,0.01586002592681187,0.019010993740366366,0.021782166164657744,0.02194956122461413,0.019344170569739725
5,0.0007142393680333209,0.0009022406373465934,0.0010713313348190451,0.0011960748899749183,0.0013848956998471634,0.0015621863015890664,0.0016975701224619724,0.00187782349918128,0.0020612039489071358,0.002238745788117311,0.0024826239658324195,0.0027225485662103074,0.003173680361593415,0.0034934753950118694,0.003941068941480127,0.0045046511864154214,0.005088952888187788,0.005842700508286014,0.006854257993290509,0.008011536427172576,0.00928903613458206,0.010933785393073606,0.012585322578866758,0.015590091091047373,0.01965714919829796,0.020012235955425613,0.02251126907671567,0.02194956122461413,0.02194956122461413,0.021661060152515153
6,0.0009022406373465934,0.0010024457276056578,0.0011022318711202722,0.001258915161258519,0.0014304759827533848,0.0015621863015890664,0.0017713931107819466,0.001955900799091642,0.0021128163988577385,0.002265243729294722,0.0025583822805247563,0.0029253828960886124,0.003173680361593415,0.003554759788084234,0.003965253215222971,0.004694556699498269,0.005148417713640561,0.0063057670242208045,0.007310708980163419,0.008696250522416864,0.010044471248673477,0.01133879006838581,0.014653238242627738,0.01802981143257625,0.02567369640643653,0.028325123995277444,0.035913842314790057,0.031559768499532286,0.03805734066692936,0.03192163751985544
7,0.0009022406373465934,0.0010024457276056578,0.0011022318711202722,0.0012589151612585191,0.0014304759827533848,0.0016548976211979774,0.0017776235759313411,0.0019743346918436695,0.0021128163988577385,0.002302660208359345,0.0026863272690915954,0.0029253828960886124,0.003173680361593415,0.00360448657158547,0.004313789246923387,0.004963387744774897,0.005462012165958936,0.006450577025275315,0.007519708000591304,0.008975275779668888,0.010300613473262237,0.013818466030590778,0.015842280029138393,0.02296594298713903,0.02807553582714921,0.04332061388663594,0.056179483870489225,0.08423144288186891,0.08807995399011528,0.06761286306778712
8,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0015621863015890664,0.0016548976211979774,0.0017911696388450806,0.0019743346918436695,0.0021128163988577385,0.002302660208359345,0.0026863272690915954,0.0029253828960886124,0.003173680361593415,0.0037889979502519393,0.004388225438525811,0.005024112845145061,0.00561000303844819,0.006646209765275226,0.007720834376203049,0.00906021509307498,0.011041255120203979,0.014828575197505507,0.015842280029138393,0.02362968645546961,0.03879360085190247,0.06302658744269002,0.06744804902114683,0.08618162041731017,0.154332038666716,0.19888012085384513
9,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0015621863015890664,0.0016548976211979774,0.00180677813097165,0.0019743346918436695,0.0021411040303304057,0.0023991888202127168,0.0026863272690915954,0.003014986188633135,0.00325613665954227,0.0038514805676735852,0.004388225438525811,0.005148417713640561,0.005888603518411559,0.006997347815931063,0.007720834376203049,0.01011620424593949,0.01159094578915169,0.014828575197505507,0.015842280029138393,0.02362968645546961,0.03879360085190247,0.06302658744269002,0.07888021724958769,0.11351424541833147,0.2505080256548083,0.4693763924480754
10,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0015621863015890664,0.0016548976211979774,0.00180677813097165,0.0019743346918436695,0.0021411040303304057,0.0023991888202127168,0.0026863272690915954,0.003014986188633135,0.0032561366595422695,0.0038514805676735852,0.004388225438525811,0.0051484177136405605,0.0058886035184115585,0.006997347815931063,0.007720834376203049,0.010116204245939491,0.01159094578915169,0.014828575197505507,0.015842280029138393,0.02362968645546961,0.03879360085190247,0.06302658744269002,0.07888021724958769,0.11351424541833147,0.2505080256548083,0.4693763924480754
11,0.0009022406373465934,0.0010713313348190451,0.0011256841468165637,0.001258915161258519,0.0015621863015890664,0.0016548976211979774,0.0017911696388450806,0.001974334691843669,0.002112816398857738,0.002302660208359345,0.0026863272690915954,0.0029253828960886124,0.003173680361593415,0.0037889979502519393,0.004388225438525811,0.0050241128451450606,0.00561000303844819,0.006646209765275226,0.00772083437620305,0.00906021509307498,0.011041255120203975,0.014828575197505507,0.015842280029138393,0.023629686455469614,0.03879360085190247,0.06302658744269002,0.06744804902114683,0.08618162041731017,0.154332038666716,0.1988801208538451
