,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.000332,0.000498,0.000602,0.0007769999999999999,0.000841,0.0009739999999999999,0.001085,0.001205,0.001286,0.00149,0.0016079999999999998,0.0017879999999999999,0.001869,0.002276,0.00232,0.002835,0.003247,0.003447,0.004167,0.00486,0.005507,0.006294999999999999,0.006725999999999999,0.007483999999999999,0.008536,0.008221,0.009599,0.007735,0.0076939999999999995,0.006437999999999999
1,0.00042899999999999997,0.000509,0.0006839999999999999,0.0007769999999999999,0.0009739999999999999,0.001085,0.001192,0.001286,0.001439,0.001645,0.001784,0.001949,0.002214,0.00245,0.002835,0.002904,0.003622,0.004005,0.004742,0.005085,0.006247,0.006797,0.007637,0.008536,0.009599,0.010051,0.011314999999999999,0.011575,0.010602,0.009512999999999999
2,0.00042899999999999997,0.000583,0.0007769999999999999,0.000958,0.0009729999999999999,0.001192,0.001286,0.001439,0.0016079999999999998,0.001784,0.001914,0.0022359999999999997,0.002339,0.002652,0.002835,0.003506,0.003622,0.004167,0.00486,0.00582,0.006588999999999999,0.007483999999999999,0.008539999999999999,0.009599,0.010051,0.011575,0.01167,0.013408999999999999,0.010602,0.010343
3,0.000516,0.000667,0.000841,0.0009739999999999999,0.001093,0.001286,0.001439,0.0015849999999999998,0.001753,0.001914,0.002031,0.002339,0.002652,0.002871,0.0029909999999999997,0.003669,0.004029,0.00486,0.005507,0.006519,0.007715,0.008666,0.009599,0.010518,0.011575,0.013403,0.013408999999999999,0.014018,0.015437,0.018508999999999883
4,0.000583,0.0007769999999999999,0.000958,0.001085,0.001192,0.001286,0.001439,0.001753,0.001869,0.002031,0.002159,0.00247,0.0027359999999999997,0.0029059999999999997,0.003424,0.003921,0.004506,0.005179,0.006268,0.006802,0.008088999999999999,0.009327,0.011014,0.011575,0.014993,0.015116,0.0166,0.019107,0.022431,0.022431
5,0.0006619999999999999,0.000841,0.0009739999999999999,0.001093,0.001286,0.0014399999999999999,0.0016079999999999998,0.001753,0.001878,0.002117,0.002281,0.00247,0.002822,0.003349,0.003506,0.004,0.004742,0.005507,0.006705,0.007715,0.008666,0.01011,0.012060999999999999,0.013106,0.020628,0.022399,0.020437,0.022431,0.023694,0.022431
6,0.0007769999999999999,0.000958,0.0009739999999999999,0.001192,0.001286,0.001439,0.001614,0.001753,0.001987,0.002159,0.00247,0.002636,0.002998,0.003349,0.003689,0.0040869999999999995,0.00486,0.006294999999999999,0.006725999999999999,0.008021,0.009734999999999999,0.011014,0.014403,0.016527999999999998,0.022314,0.022399,0.034319999999999996,0.030417,0.037134,0.028369
7,0.0007769999999999999,0.000958,0.0009729999999999999,0.001192,0.001286,0.0014789999999999998,0.001614,0.0018349999999999998,0.001987,0.002159,0.00247,0.0026969999999999997,0.003045,0.003349,0.003689,0.00456,0.005037,0.006294999999999999,0.006802,0.008536,0.009734999999999999,0.012364,0.015733999999999998,0.020628,0.023076,0.038345,0.057398,0.069016,0.079082,0.041885
8,0.0007769999999999999,0.0009739999999999999,0.001047,0.001192,0.001439,0.0014789999999999998,0.0016619999999999998,0.001875,0.001987,0.002281,0.00247,0.0027429999999999998,0.003103,0.003457,0.00406,0.004772,0.005516999999999999,0.006294999999999999,0.006869,0.008698,0.010643999999999999,0.012364,0.015733999999999998,0.023076,0.035508,0.038345,0.057398,0.069016,0.125467,0.099532
9,0.0007769999999999999,0.0009739999999999999,0.001085,0.001205,0.0014399999999999999,0.0014789999999999998,0.0016619999999999998,0.001875,0.001987,0.0024579999999999997,0.0025689999999999997,0.0027429999999999998,0.003103,0.003689,0.00406,0.00486,0.005516999999999999,0.006294999999999999,0.006869,0.008947,0.010643999999999999,0.012364,0.015733999999999998,0.024000999999999998,0.035508,0.046679,0.057398,0.09407,0.200338,0.350718
10,0.0007769999999999999,0.0009739999999999999,0.001085,0.001205,0.0014399999999999999,0.0014789999999999998,0.0016619999999999998,0.001875,0.001987,0.0024579999999999997,0.0025689999999999997,0.0027429999999999998,0.003103,0.003689,0.00406,0.00486,0.005516999999999999,0.006294999999999999,0.006869,0.008947,0.010643999999999999,0.012364,0.015733999999999998,0.024000999999999998,0.035508,0.046679,0.057398,0.09407,0.200338,0.350718
11,0.0007769999999999999,0.0009739999999999999,0.001047,0.001192,0.001439,0.0014789999999999998,0.0016619999999999998,0.001875,0.001987,0.002281,0.00247,0.0027429999999999998,0.003103,0.003457,0.00406,0.004772,0.005516999999999999,0.006294999999999999,0.006869,0.008698,0.010643999999999999,0.012364,0.015733999999999998,0.023076,0.035508,0.038345,0.057398,0.069016,0.125467,0.099532
12,0.0007769999999999999,0.000958,0.0009729999999999999,0.001192,0.001286,0.0014789999999999998,0.001614,0.0018349999999999998,0.001987,0.002159,0.00247,0.0026969999999999997,0.003045,0.003349,0.003689,0.00456,0.005037,0.006294999999999999,0.006802,0.008536,0.009734999999999999,0.012364,0.015733999999999998,0.020628,0.023076,0.038345,0.057398,0.069016,0.079082,0.041885
13,0.0007769999999999999,0.000958,0.0009739999999999999,0.001192,0.001286,0.001439,0.001614,0.001753,0.001987,0.002159,0.00247,0.002636,0.002998,0.003349,0.003689,0.0040869999999999995,0.00486,0.006294999999999999,0.006725999999999999,0.008021,0.009734999999999999,0.011014,0.014403,0.016527999999999998,0.022314,0.022399,0.034319999999999996,0.030417,0.037134,0.028369
14,0.0006619999999999999,0.000841,0.0009739999999999999,0.001093,0.001286,0.0014399999999999999,0.0016079999999999998,0.001753,0.001878,0.002117,0.002281,0.00247,0.002822,0.003349,0.003506,0.004,0.004742,0.005507,0.006705,0.007715,0.008666,0.01011,0.012060999999999999,0.013106,0.020628,0.022399,0.020437,0.022431,0.023694,0.022431
15,0.000583,0.0007769999999999999,0.000958,0.001085,0.001192,0.001286,0.001439,0.001753,0.001869,0.002031,0.002159,0.00247,0.0027359999999999997,0.0029059999999999997,0.003424,0.003921,0.004506,0.005179,0.006268,0.006802,0.008088999999999999,0.009327,0.011014,0.011575,0.014993,0.015116,0.0166,0.019107,0.022431,0.022431
16,0.000516,0.000667,0.000841,0.0009739999999999999,0.001093,0.001286,0.001439,0.0015849999999999998,0.001753,0.001914,0.002031,0.002339,0.002652,0.002871,0.0029909999999999997,0.003669,0.004029,0.00486,0.005507,0.006519,0.007715,0.008666,0.009599,0.010518,0.011575,0.013403,0.013408999999999999,0.014018,0.015437,0.018508999999999883
17,0.00042899999999999997,0.000583,0.0007769999999999999,0.000958,0.0009729999999999999,0.001192,0.001286,0.001439,0.0016079999999999998,0.001784,0.001914,0.0022359999999999997,0.002339,0.002652,0.002835,0.003506,0.003622,0.004167,0.00486,0.00582,0.006588999999999999,0.007483999999999999,0.008539999999999999,0.009599,0.010051,0.011575,0.01167,0.013408999999999999,0.010602,0.010343
18,0.00042899999999999997,0.000509,0.0006839999999999999,0.0007769999999999999,0.0009739999999999999,0.001085,0.001192,0.001286,0.001439,0.001645,0.001784,0.001949,0.002214,0.00245,0.002835,0.002904,0.003622,0.004005,0.004742,0.005085,0.006247,0.006797,0.007637,0.008536,0.009599,0.010051,0.011314999999999999,0.011575,0.010602,0.009512999999999999
19,0.000332,0.000498,0.000602,0.0007769999999999999,0.000841,0.0009739999999999999,0.001085,0.001205,0.001286,0.00149,0.0016079999999999998,0.0017879999999999999,0.001869,0.002276,0.00232,0.002835,0.003247,0.003447,0.004167,0.00486,0.005507,0.006294999999999999,0.006725999999999999,0.007483999999999999,0.008536,0.008221,0.009599,0.007735,0.0076939999999999995,0.006437999999999999
